"","quadrat","values","site","trait"
"2519","3413",0.218941336653098,"TRCP","fdis_meta"
"2520","3414",0.180680198025941,"TRCP","fdis_meta"
"2521","3415",0.192381726985633,"TRCP","fdis_meta"
"2522","3416",0.217504531564155,"TRCP","fdis_meta"
"2523","3417",0.19324820069397,"TRCP","fdis_meta"
"2524","3497",0.209307262175875,"TRCP","fdis_meta"
"2525","3498",0.202432473085112,"TRCP","fdis_meta"
"2526","3499",0.249392944588246,"TRCP","fdis_meta"
"2527","3500",0.220366849689735,"TRCP","fdis_meta"
"2528","3501",0.221059786927534,"TRCP","fdis_meta"
"2529","3502",0.238273707286309,"TRCP","fdis_meta"
"2530","3503",0.234486358398684,"TRCP","fdis_meta"
"2531","3504",0.241452134926138,"TRCP","fdis_meta"
"2532","3505",0.268081051564527,"TRCP","fdis_meta"
"2533","3506",0.192055957341391,"TRCP","fdis_meta"
"2534","3507",0.128254344347059,"TRCP","fdis_meta"
"2535","3508",0.209619235443655,"TRCP","fdis_meta"
"2536","3509",0.224561959935774,"TRCP","fdis_meta"
"2537","3510",0.208557023820907,"TRCP","fdis_meta"
"2538","3511",0.216048773701269,"TRCP","fdis_meta"
"2539","3512",0.21899626444354,"TRCP","fdis_meta"
"2540","3513",0.219079529642859,"TRCP","fdis_meta"
"2541","3514",0.210971167540559,"TRCP","fdis_meta"
"2542","3515",0.205830519214151,"TRCP","fdis_meta"
"2543","3516",0.184132481202112,"TRCP","fdis_meta"
"2544","3517",0.204673567274383,"TRCP","fdis_meta"
"2545","3597",0.223503040173734,"TRCP","fdis_meta"
"2546","3598",0.228954947559212,"TRCP","fdis_meta"
"2547","3599",0.212901521037721,"TRCP","fdis_meta"
"2548","3600",0.220073451069749,"TRCP","fdis_meta"
"2549","3601",0.21766553907081,"TRCP","fdis_meta"
"2550","3602",0.214712869766493,"TRCP","fdis_meta"
"2551","3603",0.232685786179952,"TRCP","fdis_meta"
"2552","3604",0.185865733156492,"TRCP","fdis_meta"
"2553","3605",0.235311403494802,"TRCP","fdis_meta"
"2554","3606",0.154411354045432,"TRCP","fdis_meta"
"2555","3607",0.200309859921483,"TRCP","fdis_meta"
"2556","3608",0.225737426440304,"TRCP","fdis_meta"
"2557","3609",0.21899147838103,"TRCP","fdis_meta"
"2558","3610",0.213461603167509,"TRCP","fdis_meta"
"2559","3611",0.217546483357324,"TRCP","fdis_meta"
"2560","3612",0.219316870384353,"TRCP","fdis_meta"
"2561","3613",0.217011114163076,"TRCP","fdis_meta"
"2562","3614",0.202053056107695,"TRCP","fdis_meta"
"2563","3615",0.214431505645717,"TRCP","fdis_meta"
"2564","3616",0.221999166865966,"TRCP","fdis_meta"
"2565","3617",0.194967282337077,"TRCP","fdis_meta"
"2566","3697",0.221785205276901,"TRCP","fdis_meta"
"2567","3698",0.218062507545028,"TRCP","fdis_meta"
"2568","3699",0.221469862506124,"TRCP","fdis_meta"
"2569","3700",0.217485826455506,"TRCP","fdis_meta"
"2570","3701",0.199431997511847,"TRCP","fdis_meta"
"2571","3702",0.155111830770799,"TRCP","fdis_meta"
"2572","3703",0.217787533996545,"TRCP","fdis_meta"
"2573","3704",0.211133666448899,"TRCP","fdis_meta"
"2574","3705",0.233066802708943,"TRCP","fdis_meta"
"2575","3706",0.217114789458153,"TRCP","fdis_meta"
"2576","3707",0.179860557521408,"TRCP","fdis_meta"
"2577","3708",0.207480678247275,"TRCP","fdis_meta"
"2578","3709",0.218164987517236,"TRCP","fdis_meta"
"2579","3710",0.200747194275639,"TRCP","fdis_meta"
"2580","3711",0.180252551822532,"TRCP","fdis_meta"
"2581","3712",0.179221269769537,"TRCP","fdis_meta"
"2582","3713",0.167134967142438,"TRCP","fdis_meta"
"2583","3714",0.208096382066016,"TRCP","fdis_meta"
"2584","3715",0.213360684159811,"TRCP","fdis_meta"
"2585","3716",0.197777696448905,"TRCP","fdis_meta"
"2586","3717",0.211405766761927,"TRCP","fdis_meta"
"2587","3797",0.232016084961369,"TRCP","fdis_meta"
"2588","3798",0.221356150654396,"TRCP","fdis_meta"
"2589","3799",0.190775032836807,"TRCP","fdis_meta"
"2590","3800",0.224254464784045,"TRCP","fdis_meta"
"2591","3801",0.20757677456159,"TRCP","fdis_meta"
"2592","3802",0.203499291920686,"TRCP","fdis_meta"
"2593","3803",0.196911782783059,"TRCP","fdis_meta"
"2594","3804",0.218085001398217,"TRCP","fdis_meta"
"2595","3805",0.234213652270638,"TRCP","fdis_meta"
"2596","3806",0.205605154159582,"TRCP","fdis_meta"
"2597","3807",0.236191627587328,"TRCP","fdis_meta"
"2598","3808",0.222777291153411,"TRCP","fdis_meta"
"2599","3809",0.218699551877472,"TRCP","fdis_meta"
"2600","3810",0.219283249148295,"TRCP","fdis_meta"
"2601","3811",0.170859835741093,"TRCP","fdis_meta"
"2602","3812",0.198772201871995,"TRCP","fdis_meta"
"2603","3813",0.208681675363295,"TRCP","fdis_meta"
"2604","3814",0.223984270134136,"TRCP","fdis_meta"
"2605","3815",0.200854538604014,"TRCP","fdis_meta"
"2606","3816",0.191742649885505,"TRCP","fdis_meta"
"2607","3817",0.176547556395683,"TRCP","fdis_meta"
"2608","3897",0.223220981915607,"TRCP","fdis_meta"
"2609","3898",0.231968591847655,"TRCP","fdis_meta"
"2610","3899",0.207936200594261,"TRCP","fdis_meta"
"2611","3900",0.182409810136713,"TRCP","fdis_meta"
"2612","3901",0.20587059260336,"TRCP","fdis_meta"
"2613","3902",0.215803704361514,"TRCP","fdis_meta"
"2614","3903",0.201757814372044,"TRCP","fdis_meta"
"2615","3904",0.235174456748549,"TRCP","fdis_meta"
"2616","3905",0.225828559938191,"TRCP","fdis_meta"
"2617","3906",0.277344260668829,"TRCP","fdis_meta"
"2618","3907",0.206358387791467,"TRCP","fdis_meta"
"2619","3908",0.219660719626402,"TRCP","fdis_meta"
"2620","3909",0.214579134570406,"TRCP","fdis_meta"
"2621","3910",0.18941174489206,"TRCP","fdis_meta"
"2622","3911",0.17246111810476,"TRCP","fdis_meta"
"2623","3912",0.18993379940643,"TRCP","fdis_meta"
"2624","3913",0.216561150021547,"TRCP","fdis_meta"
"2625","3914",0.21846791413313,"TRCP","fdis_meta"
"2626","3915",0.195884895527977,"TRCP","fdis_meta"
"2627","3916",0.218064726052818,"TRCP","fdis_meta"
"2628","3917",0.164360420136628,"TRCP","fdis_meta"
"2629","3997",0.19314968519384,"TRCP","fdis_meta"
"2630","3998",0.200821111086818,"TRCP","fdis_meta"
"2631","3999",0.212014043554925,"TRCP","fdis_meta"
"2632","4000",0.19091696068911,"TRCP","fdis_meta"
"2633","4001",0.213801824828713,"TRCP","fdis_meta"
"2634","4002",0.2195626915409,"TRCP","fdis_meta"
"2635","4003",0.232861317215,"TRCP","fdis_meta"
"2636","4004",0.233047078107279,"TRCP","fdis_meta"
"2637","4005",0.240900119395654,"TRCP","fdis_meta"
"2638","4006",0.202613013119752,"TRCP","fdis_meta"
"2639","4007",0.217350132268768,"TRCP","fdis_meta"
"2640","4008",0.219369622408812,"TRCP","fdis_meta"
"2641","4009",0.207140970729698,"TRCP","fdis_meta"
"2642","4010",0.208583957090658,"TRCP","fdis_meta"
"2643","4011",0.176009620594029,"TRCP","fdis_meta"
"2644","4012",0.182967493304609,"TRCP","fdis_meta"
"2645","4013",0.222148678083093,"TRCP","fdis_meta"
"2646","4014",0.227901068405,"TRCP","fdis_meta"
"2647","4015",0.20814877768347,"TRCP","fdis_meta"
"2648","4016",0.18914060220544,"TRCP","fdis_meta"
"2649","4017",0.210860478480088,"TRCP","fdis_meta"
"2650","4097",0.197441528329284,"TRCP","fdis_meta"
"2651","4098",0.187086616127117,"TRCP","fdis_meta"
"2652","4099",0.194555808090038,"TRCP","fdis_meta"
"2653","4100",0.183653388975205,"TRCP","fdis_meta"
"2654","4101",0.165742692539056,"TRCP","fdis_meta"
"2655","4102",0.172118815454819,"TRCP","fdis_meta"
"2656","4103",0.221983771063067,"TRCP","fdis_meta"
"2657","4104",0.238066825395109,"TRCP","fdis_meta"
"2658","4105",0.188946396988018,"TRCP","fdis_meta"
"2659","4106",0.185300574375799,"TRCP","fdis_meta"
"2660","4107",0.23254886902457,"TRCP","fdis_meta"
"2661","4108",0.225814273042743,"TRCP","fdis_meta"
"2662","4109",0.194143016349236,"TRCP","fdis_meta"
"2663","4110",0.162738803426675,"TRCP","fdis_meta"
"2664","4111",0.179015233690649,"TRCP","fdis_meta"
"2665","4112",0.182763030005548,"TRCP","fdis_meta"
"2666","4113",0.194814592244185,"TRCP","fdis_meta"
"2667","4114",0.219545521773763,"TRCP","fdis_meta"
"2668","4115",0.220651619016203,"TRCP","fdis_meta"
"2669","4116",0.218562851854759,"TRCP","fdis_meta"
"2670","4117",0.227209050077221,"TRCP","fdis_meta"
"2671","4197",0.206833292338623,"TRCP","fdis_meta"
"2672","4198",0.16450635868139,"TRCP","fdis_meta"
"2673","4199",0.180751710724213,"TRCP","fdis_meta"
"2674","4200",0.207474959295401,"TRCP","fdis_meta"
"2675","4201",0.162749919980708,"TRCP","fdis_meta"
"2676","4202",0.21009096042206,"TRCP","fdis_meta"
"2677","4203",0.20833248392206,"TRCP","fdis_meta"
"2678","4204",0.105303229987332,"TRCP","fdis_meta"
"2679","4205",0.239798227512514,"TRCP","fdis_meta"
"2680","4206",0.230233038608534,"TRCP","fdis_meta"
"2681","4207",0.226807377500752,"TRCP","fdis_meta"
"2682","4208",0.21741965187212,"TRCP","fdis_meta"
"2683","4209",0.177958220584915,"TRCP","fdis_meta"
"2684","4210",0.17680524313274,"TRCP","fdis_meta"
"2685","4211",0.18353108133705,"TRCP","fdis_meta"
"2686","4212",0.181445286801673,"TRCP","fdis_meta"
"2687","4213",0.192809583146056,"TRCP","fdis_meta"
"2688","4214",0.204784743421351,"TRCP","fdis_meta"
"2689","4215",0.221679528516904,"TRCP","fdis_meta"
"2690","4216",0.221680087579696,"TRCP","fdis_meta"
"2691","4217",0.227199170827291,"TRCP","fdis_meta"
"2692","111",0.120012089053743,"SERC","fdis_meta"
"2693","113",0.15722579756529,"SERC","fdis_meta"
"2694","115",0.225456097810856,"SERC","fdis_meta"
"2695","117",0.185908362850934,"SERC","fdis_meta"
"2696","119",0.176139159811353,"SERC","fdis_meta"
"2697","131",0.206406163557866,"SERC","fdis_meta"
"2698","133",0.194731001697598,"SERC","fdis_meta"
"2699","135",0.194042118743989,"SERC","fdis_meta"
"2700","137",0.181082244052092,"SERC","fdis_meta"
"2701","139",0.142706923287811,"SERC","fdis_meta"
"2702","151",0.160897691605486,"SERC","fdis_meta"
"2703","153",0.18753482002377,"SERC","fdis_meta"
"2704","155",0.178684326184019,"SERC","fdis_meta"
"2705","157",0.173529275040998,"SERC","fdis_meta"
"2706","159",0.180219161054449,"SERC","fdis_meta"
"2707","171",0.185846551334188,"SERC","fdis_meta"
"2708","173",0.225362568245519,"SERC","fdis_meta"
"2709","175",0.203842040045704,"SERC","fdis_meta"
"2710","177",0.203920609367173,"SERC","fdis_meta"
"2711","179",0.181743547802136,"SERC","fdis_meta"
"2712","191",0.213168993964736,"SERC","fdis_meta"
"2713","193",0.208353531312851,"SERC","fdis_meta"
"2714","195",0.242695179380768,"SERC","fdis_meta"
"2715","197",0.175335238498855,"SERC","fdis_meta"
"2716","199",0.182240929938907,"SERC","fdis_meta"
"2717","211",0.131132707261322,"SERC","fdis_meta"
"2718","213",0.144003669019219,"SERC","fdis_meta"
"2719","215",0.137389776654704,"SERC","fdis_meta"
"2720","217",0.133851488873808,"SERC","fdis_meta"
"2721","219",0.209613719684664,"SERC","fdis_meta"
"2722","231",0.161484649692335,"SERC","fdis_meta"
"2723","233",0.138076014727104,"SERC","fdis_meta"
"2724","235",0.172366449658567,"SERC","fdis_meta"
"2725","237",0.185994198590003,"SERC","fdis_meta"
"2726","239",0.190545097981349,"SERC","fdis_meta"
"2727","251",0.132107174281574,"SERC","fdis_meta"
"2728","253",0.203578646132042,"SERC","fdis_meta"
"2729","255",0.196437127013384,"SERC","fdis_meta"
"2730","257",0.173063362135225,"SERC","fdis_meta"
"2731","259",0.182100072598517,"SERC","fdis_meta"
"2732","271",0.187611887576836,"SERC","fdis_meta"
"2733","273",0.198070722690226,"SERC","fdis_meta"
"2734","275",0.163933521551485,"SERC","fdis_meta"
"2735","277",0.177302011243618,"SERC","fdis_meta"
"2736","279",0.189386088302653,"SERC","fdis_meta"
"2737","291",0.106229721970724,"SERC","fdis_meta"
"2738","293",0.201274126906877,"SERC","fdis_meta"
"2739","295",0.180773899214087,"SERC","fdis_meta"
"2740","297",0.191752640396613,"SERC","fdis_meta"
"2741","299",0.195547737176907,"SERC","fdis_meta"
"2742","311",0.207456308471134,"SERC","fdis_meta"
"2743","313",0.180744896730942,"SERC","fdis_meta"
"2744","315",0.196456354264811,"SERC","fdis_meta"
"2745","317",0.116001681688092,"SERC","fdis_meta"
"2746","319",0.198487516719725,"SERC","fdis_meta"
"2747","331",0.138370310920317,"SERC","fdis_meta"
"2748","333",0.177717561553133,"SERC","fdis_meta"
"2749","335",0.126597817558667,"SERC","fdis_meta"
"2750","337",0.199899585430045,"SERC","fdis_meta"
"2751","339",0.240676400222328,"SERC","fdis_meta"
"2752","351",0.105653150637299,"SERC","fdis_meta"
"2753","353",0.150021066649261,"SERC","fdis_meta"
"2754","355",0.167079851273344,"SERC","fdis_meta"
"2755","357",0.2533861531203,"SERC","fdis_meta"
"2756","359",0.185621169664664,"SERC","fdis_meta"
"2757","371",0.218003527897055,"SERC","fdis_meta"
"2758","373",0.169712355993729,"SERC","fdis_meta"
"2759","375",0.171230360535661,"SERC","fdis_meta"
"2760","377",0.169910265113614,"SERC","fdis_meta"
"2761","379",0.14034933399369,"SERC","fdis_meta"
"2762","391",0.176083442486399,"SERC","fdis_meta"
"2763","393",0.135336954091303,"SERC","fdis_meta"
"2764","395",0.190969423486817,"SERC","fdis_meta"
"2765","397",0.183478978951107,"SERC","fdis_meta"
"2766","399",0.187868452875311,"SERC","fdis_meta"
"2767","411",0.179378563923723,"SERC","fdis_meta"
"2768","413",0.193674737653552,"SERC","fdis_meta"
"2769","415",0.164834727880586,"SERC","fdis_meta"
"2770","417",0.208912540063598,"SERC","fdis_meta"
"2771","419",0.126846105389634,"SERC","fdis_meta"
"2772","431",0.0894498948967156,"SERC","fdis_meta"
"2773","433",0.19250303716082,"SERC","fdis_meta"
"2774","435",0.184334373267787,"SERC","fdis_meta"
"2775","437",0.137310353234535,"SERC","fdis_meta"
"2776","439",0.179951426407662,"SERC","fdis_meta"
"2777","451",0.153694930507679,"SERC","fdis_meta"
"2778","453",0.194232979945998,"SERC","fdis_meta"
"2779","455",0.193690801837968,"SERC","fdis_meta"
"2780","457",0.127410797503851,"SERC","fdis_meta"
"2781","459",0.155442671346586,"SERC","fdis_meta"
"2782","471",0.188344486832992,"SERC","fdis_meta"
"2783","473",0.187544745110362,"SERC","fdis_meta"
"2784","475",0.111221608187492,"SERC","fdis_meta"
"2785","477",0.101981681184409,"SERC","fdis_meta"
"2786","479",0.176107693899672,"SERC","fdis_meta"
"2787","491",0.188247031113115,"SERC","fdis_meta"
"2788","493",0.185301947672284,"SERC","fdis_meta"
"2789","495",0.161130734236976,"SERC","fdis_meta"
"2790","497",0.119613195276689,"SERC","fdis_meta"
"2791","499",0.162809022800655,"SERC","fdis_meta"
"2792","511",0.201162266276701,"SERC","fdis_meta"
"2793","513",0.197921476123663,"SERC","fdis_meta"
"2794","515",0.222357660021459,"SERC","fdis_meta"
"2795","517",0.183620838737604,"SERC","fdis_meta"
"2796","519",0.199215622286996,"SERC","fdis_meta"
"2797","531",0.171903686171896,"SERC","fdis_meta"
"2798","533",0.240076821303675,"SERC","fdis_meta"
"2799","535",0.208597260485284,"SERC","fdis_meta"
"2800","537",0.224540847855116,"SERC","fdis_meta"
"2801","539",0.189368820107851,"SERC","fdis_meta"
"2802","551",0.173247822365793,"SERC","fdis_meta"
"2803","553",0.250820724508248,"SERC","fdis_meta"
"2804","555",0.181976280326863,"SERC","fdis_meta"
"2805","557",0.216920172667776,"SERC","fdis_meta"
"2806","559",0.142412315007296,"SERC","fdis_meta"
"2807","571",0.22504988041814,"SERC","fdis_meta"
"2808","573",0.245284549146907,"SERC","fdis_meta"
"2809","575",0.231207305731396,"SERC","fdis_meta"
"2810","577",0.283842365877963,"SERC","fdis_meta"
"2811","579",0.171688392680338,"SERC","fdis_meta"
"2812","591",0.274842767940292,"SERC","fdis_meta"
"2813","593",0.277796621765961,"SERC","fdis_meta"
"2814","595",0.219993725345628,"SERC","fdis_meta"
"2815","597",0.234176542088119,"SERC","fdis_meta"
"2816","599",0.259660607068219,"SERC","fdis_meta"
"2817","611",0.170444739905926,"SERC","fdis_meta"
"2818","613",0.197535184742507,"SERC","fdis_meta"
"2819","615",0.171242416042776,"SERC","fdis_meta"
"2820","617",0.167491278657707,"SERC","fdis_meta"
"2821","619",0.188071815150535,"SERC","fdis_meta"
"2822","631",0.182844027991607,"SERC","fdis_meta"
"2823","633",0.213599419835672,"SERC","fdis_meta"
"2824","635",0.257382924963447,"SERC","fdis_meta"
"2825","637",0.149017278349106,"SERC","fdis_meta"
"2826","639",0.185424009916377,"SERC","fdis_meta"
"2827","651",0.179506470896955,"SERC","fdis_meta"
"2828","653",0.194381862812225,"SERC","fdis_meta"
"2829","655",0.16152884630586,"SERC","fdis_meta"
"2830","657",0.182200711120627,"SERC","fdis_meta"
"2831","659",0.269095222038033,"SERC","fdis_meta"
"2832","671",0.180099978376274,"SERC","fdis_meta"
"2833","673",0.191340557890965,"SERC","fdis_meta"
"2834","675",0.176404111800417,"SERC","fdis_meta"
"2835","677",0.20063032503442,"SERC","fdis_meta"
"2836","679",0.21486025825455,"SERC","fdis_meta"
"2837","691",0.159876407744082,"SERC","fdis_meta"
"2838","693",0.23710679821848,"SERC","fdis_meta"
"2839","695",0.174307789339539,"SERC","fdis_meta"
"2840","697",0.108246060492356,"SERC","fdis_meta"
"2841","699",0.190021942130676,"SERC","fdis_meta"
"2842","711",0.177928614443962,"SERC","fdis_meta"
"2843","713",0.142286712230585,"SERC","fdis_meta"
"2844","715",0.163566545836331,"SERC","fdis_meta"
"2845","717",0.154339721923694,"SERC","fdis_meta"
"2846","719",0.194015298283941,"SERC","fdis_meta"
"2847","731",0.201855601572063,"SERC","fdis_meta"
"2848","733",0.184740707282241,"SERC","fdis_meta"
"2849","735",0.196756674978436,"SERC","fdis_meta"
"2850","737",0.179143283648335,"SERC","fdis_meta"
"2851","739",0.186727351746405,"SERC","fdis_meta"
"2852","751",0.219692663786376,"SERC","fdis_meta"
"2853","753",0.186456138118568,"SERC","fdis_meta"
"2854","755",0.195316591869816,"SERC","fdis_meta"
"2855","757",0.180881782895005,"SERC","fdis_meta"
"2856","759",0.191334561401949,"SERC","fdis_meta"
"2857","771",0.185060684081884,"SERC","fdis_meta"
"2858","773",0.198703587064401,"SERC","fdis_meta"
"2859","775",0.234542623124201,"SERC","fdis_meta"
"2860","777",0.210333697348342,"SERC","fdis_meta"
"2861","779",0.201086706765329,"SERC","fdis_meta"
"2862","791",0.185454124640338,"SERC","fdis_meta"
"2863","793",0.205114798995988,"SERC","fdis_meta"
"2864","795",0.184781958041494,"SERC","fdis_meta"
"2865","797",0.181774304456701,"SERC","fdis_meta"
"2866","799",0.223370184511142,"SERC","fdis_meta"
"2867","811",0.19521823029225,"SERC","fdis_meta"
"2868","813",0.129888955182455,"SERC","fdis_meta"
"2869","815",0.162755504013612,"SERC","fdis_meta"
"2870","817",0.169272451603708,"SERC","fdis_meta"
"2871","819",0.147613798915046,"SERC","fdis_meta"
"2872","831",0.188519233204268,"SERC","fdis_meta"
"2873","833",0.186215572873869,"SERC","fdis_meta"
"2874","835",0.170464073148923,"SERC","fdis_meta"
"2875","837",0.148623811372126,"SERC","fdis_meta"
"2876","839",0.139998872935687,"SERC","fdis_meta"
"2877","851",0.197786729231207,"SERC","fdis_meta"
"2878","853",0.188949247909018,"SERC","fdis_meta"
"2879","855",0.154824825852372,"SERC","fdis_meta"
"2880","857",0.154345068681496,"SERC","fdis_meta"
"2881","859",0.0743275426866635,"SERC","fdis_meta"
"2882","871",0.19931745167366,"SERC","fdis_meta"
"2883","873",0.187727873005284,"SERC","fdis_meta"
"2884","875",0.14171783174752,"SERC","fdis_meta"
"2885","877",0.155275884933664,"SERC","fdis_meta"
"2886","879",0.0937436886451352,"SERC","fdis_meta"
"2887","891",0.230039796661928,"SERC","fdis_meta"
"2888","893",0.14183599979192,"SERC","fdis_meta"
"2889","895",0.0890063749629981,"SERC","fdis_meta"
"2890","897",0.139870729007853,"SERC","fdis_meta"
"2891","899",0.12004150839942,"SERC","fdis_meta"
"2892","911",0.259523042451724,"SERC","fdis_meta"
"2893","913",0.267956128741959,"SERC","fdis_meta"
"2894","915",0.277650103041919,"SERC","fdis_meta"
"2895","917",0.216353456400134,"SERC","fdis_meta"
"2896","919",0.189668891084687,"SERC","fdis_meta"
"2897","931",0.253174107624754,"SERC","fdis_meta"
"2898","933",0.258976430422069,"SERC","fdis_meta"
"2899","935",0.251635365299152,"SERC","fdis_meta"
"2900","937",0.217296738911118,"SERC","fdis_meta"
"2901","939",0.206913027654877,"SERC","fdis_meta"
"2902","951",0.266982175143892,"SERC","fdis_meta"
"2903","953",0.255024303067227,"SERC","fdis_meta"
"2904","955",0.27385841186429,"SERC","fdis_meta"
"2905","957",0.194508575712877,"SERC","fdis_meta"
"2906","959",0.189553679818886,"SERC","fdis_meta"
"2907","971",0.275164371515831,"SERC","fdis_meta"
"2908","973",0.263583261461425,"SERC","fdis_meta"
"2909","975",0.258658663821122,"SERC","fdis_meta"
"2910","977",0.152967802956029,"SERC","fdis_meta"
"2911","979",0.161782963938012,"SERC","fdis_meta"
"2912","991",0.246709113942878,"SERC","fdis_meta"
"2913","993",0.25637717315319,"SERC","fdis_meta"
"2914","995",0.236727398024944,"SERC","fdis_meta"
"2915","997",0.234915021640622,"SERC","fdis_meta"
"2916","999",0.21045830923217,"SERC","fdis_meta"
"2917","1011",0.202784406668565,"SERC","fdis_meta"
"2918","1013",0.209909421349545,"SERC","fdis_meta"
"2919","1015",0.168808513227677,"SERC","fdis_meta"
"2920","1017",0.122596885227575,"SERC","fdis_meta"
"2921","1019",0.229052459304425,"SERC","fdis_meta"
"2922","1031",0.244330590643261,"SERC","fdis_meta"
"2923","1033",0.205887955654143,"SERC","fdis_meta"
"2924","1035",0.210371932003001,"SERC","fdis_meta"
"2925","1037",0.181717606544709,"SERC","fdis_meta"
"2926","1039",0.180794297799632,"SERC","fdis_meta"
"2927","1051",0.182281145199167,"SERC","fdis_meta"
"2928","1053",0.248303235127711,"SERC","fdis_meta"
"2929","1055",0.223674574413473,"SERC","fdis_meta"
"2930","1057",0.1927032581449,"SERC","fdis_meta"
"2931","1059",0.210978954192437,"SERC","fdis_meta"
"2932","1071",0.172565677660689,"SERC","fdis_meta"
"2933","1073",0.138741683296473,"SERC","fdis_meta"
"2934","1075",0.145086293900485,"SERC","fdis_meta"
"2935","1077",0.268394603579183,"SERC","fdis_meta"
"2936","1079",0.203035497541987,"SERC","fdis_meta"
"2937","1091",0.180308282398009,"SERC","fdis_meta"
"2938","1093",0.114162568419794,"SERC","fdis_meta"
"2939","1095",0.157700407778226,"SERC","fdis_meta"
"2940","1097",0.166367114150148,"SERC","fdis_meta"
"2941","1099",0.196753186798584,"SERC","fdis_meta"
"2942","1111",0.19203026615071,"SERC","fdis_meta"
"2943","1113",0.180848258224818,"SERC","fdis_meta"
"2944","1115",0.182371718008136,"SERC","fdis_meta"
"2945","1117",0.175542826037086,"SERC","fdis_meta"
"2946","1119",0.179240697683905,"SERC","fdis_meta"
"2947","1131",0.255381978339647,"SERC","fdis_meta"
"2948","1133",0.257486052253678,"SERC","fdis_meta"
"2949","1135",0.220289727885669,"SERC","fdis_meta"
"2950","1137",0.200487436827748,"SERC","fdis_meta"
"2951","1139",0.234335147619371,"SERC","fdis_meta"
"2952","1151",0.283689559674545,"SERC","fdis_meta"
"2953","1153",0.258396682035786,"SERC","fdis_meta"
"2954","1155",0.17115448223624,"SERC","fdis_meta"
"2955","1157",0.187072537265164,"SERC","fdis_meta"
"2956","1159",0.226084772676031,"SERC","fdis_meta"
"2957","1171",0.255606424395807,"SERC","fdis_meta"
"2958","1173",0.275123082669661,"SERC","fdis_meta"
"2959","1175",0.235177773401065,"SERC","fdis_meta"
"2960","1177",0.171273861813336,"SERC","fdis_meta"
"2961","1179",0.255148450410212,"SERC","fdis_meta"
"2962","1191",0.0712406705002133,"SERC","fdis_meta"
"2963","1193",0.0709399959599001,"SERC","fdis_meta"
"2964","1195",0.150744536863441,"SERC","fdis_meta"
"2965","1197",0.162529050765173,"SERC","fdis_meta"
"2966","1199",0.243847305998306,"SERC","fdis_meta"
"2967","1211",0.150648983197868,"SERC","fdis_meta"
"2968","1213",0.182335738644833,"SERC","fdis_meta"
"2969","1215",0.213566721188144,"SERC","fdis_meta"
"2970","1217",0.209611959385332,"SERC","fdis_meta"
"2971","1219",0.214005658735271,"SERC","fdis_meta"
"2972","1231",0.213012104504284,"SERC","fdis_meta"
"2973","1233",0.235534581471781,"SERC","fdis_meta"
"2974","1235",0.243847762329067,"SERC","fdis_meta"
"2975","1237",0.216185520916973,"SERC","fdis_meta"
"2976","1239",0.228506872579068,"SERC","fdis_meta"
"2977","1251",0.18267347154884,"SERC","fdis_meta"
"2978","1253",0.268932254804455,"SERC","fdis_meta"
"2979","1255",0.263184590348677,"SERC","fdis_meta"
"2980","1257",0.264096752603723,"SERC","fdis_meta"
"2981","1259",0.263231558800339,"SERC","fdis_meta"
"2982","1271",0.174309535999555,"SERC","fdis_meta"
"2983","1273",0.1892068618226,"SERC","fdis_meta"
"2984","1275",0.151975429317082,"SERC","fdis_meta"
"2985","1277",0.187989410877736,"SERC","fdis_meta"
"2986","1279",0.205171183491984,"SERC","fdis_meta"
"2987","1291",0.257628240749595,"SERC","fdis_meta"
"2988","1293",0.201579627294979,"SERC","fdis_meta"
"2989","1295",0.254546545170997,"SERC","fdis_meta"
"2990","1297",0.240832282046092,"SERC","fdis_meta"
"2991","1299",0.226466079085882,"SERC","fdis_meta"
"2992","1311",0.239483408113629,"SERC","fdis_meta"
"2993","1313",0.278515187709885,"SERC","fdis_meta"
"2994","1315",0.206307101385803,"SERC","fdis_meta"
"2995","1317",0.247589967354577,"SERC","fdis_meta"
"2996","1319",0.276962424649324,"SERC","fdis_meta"
"2997","1331",0.245694647812862,"SERC","fdis_meta"
"2998","1333",0.183410172404621,"SERC","fdis_meta"
"2999","1335",0.222814338816285,"SERC","fdis_meta"
"3000","1337",0.167853401549846,"SERC","fdis_meta"
"3001","1339",0.210143300211681,"SERC","fdis_meta"
"3002","1351",0.169959550477481,"SERC","fdis_meta"
"3003","1353",0.281770078337645,"SERC","fdis_meta"
"3004","1355",0.259516486089396,"SERC","fdis_meta"
"3005","1357",0.189534403073712,"SERC","fdis_meta"
"3006","1359",0.258728351832821,"SERC","fdis_meta"
"3007","1371",0.178967885499977,"SERC","fdis_meta"
"3008","1373",0.220640792618873,"SERC","fdis_meta"
"3009","1375",0.251149084051216,"SERC","fdis_meta"
"3010","1377",0.19780555272173,"SERC","fdis_meta"
"3011","1379",0.270937097215849,"SERC","fdis_meta"
"3012","1391",0.221197038114003,"SERC","fdis_meta"
"3013","1393",0.230258968412916,"SERC","fdis_meta"
"3014","1395",0.173530915315701,"SERC","fdis_meta"
"3015","1397",0.277206779295044,"SERC","fdis_meta"
"3016","1399",0.259607735427451,"SERC","fdis_meta"
"3017","1411",0.25091926835883,"SERC","fdis_meta"
"3018","1413",0.242191218216914,"SERC","fdis_meta"
"3019","1415",0.223346233141188,"SERC","fdis_meta"
