"site","mean_dis","type","obs"
"TRCP",0.949687057479513,"meta","exp"
"WFDP",0.870156866949175,"meta","exp"
"SERC",0.826889713399366,"meta","exp"
"TRCP",0.950761460245824,"meta","exp"
"WFDP",0.863312820859688,"meta","exp"
"SERC",0.828522442207977,"meta","exp"
"TRCP",0.944462189098389,"meta","exp"
"WFDP",0.872424812448563,"meta","exp"
"SERC",0.790964112669043,"meta","exp"
"TRCP",0.926961975050158,"meta","exp"
"WFDP",0.905799997856547,"meta","exp"
"SERC",0.858228146717662,"meta","exp"
"TRCP",0.942768844178114,"meta","exp"
"WFDP",0.920715521415254,"meta","exp"
"SERC",0.813235275756377,"meta","exp"
"TRCP",0.946822279771838,"meta","exp"
"WFDP",0.861369238111152,"meta","exp"
"SERC",0.810576532154542,"meta","exp"
"TRCP",0.924570666930616,"meta","exp"
"WFDP",0.854901975450272,"meta","exp"
"SERC",0.812807823310535,"meta","exp"
"TRCP",0.925935010453862,"meta","exp"
"WFDP",0.86402064847953,"meta","exp"
"SERC",0.819836133124349,"meta","exp"
"TRCP",0.927400739354358,"meta","exp"
"WFDP",0.914426851305193,"meta","exp"
"SERC",0.819607944304432,"meta","exp"
"TRCP",0.940005803557415,"meta","exp"
"WFDP",0.888871964035654,"meta","exp"
"SERC",0.813892277051211,"meta","exp"
"TRCP",0.975029284388354,"meta","exp"
"WFDP",0.84950043340145,"meta","exp"
"SERC",0.778641349301944,"meta","exp"
"TRCP",0.972780786793534,"meta","exp"
"WFDP",0.871948878252775,"meta","exp"
"SERC",0.812758799219663,"meta","exp"
"TRCP",0.959639213247845,"meta","exp"
"WFDP",0.897559605680822,"meta","exp"
"SERC",0.83435944564437,"meta","exp"
"TRCP",0.9458297805803,"meta","exp"
"WFDP",0.842033378501759,"meta","exp"
"SERC",0.825828723043743,"meta","exp"
"TRCP",0.964396514515644,"meta","exp"
"WFDP",0.878405080214076,"meta","exp"
"SERC",0.804333607720396,"meta","exp"
"TRCP",0.955837573850249,"meta","exp"
"WFDP",0.892412116105359,"meta","exp"
"SERC",0.829057438260909,"meta","exp"
"TRCP",0.948311374340841,"meta","exp"
"WFDP",0.85491878911046,"meta","exp"
"SERC",0.834611079818012,"meta","exp"
"TRCP",0.924662697991458,"meta","exp"
"WFDP",0.870113795852975,"meta","exp"
"SERC",0.802697535612373,"meta","exp"
"TRCP",0.923985326186786,"meta","exp"
"WFDP",0.873093312600343,"meta","exp"
"SERC",0.821406098103183,"meta","exp"
"TRCP",0.955215430095539,"meta","exp"
"WFDP",0.840244223200722,"meta","exp"
"SERC",0.81097853495979,"meta","exp"
"TRCP",0.931070848943432,"meta","exp"
"WFDP",0.857019241668215,"meta","exp"
"SERC",0.866248175981864,"meta","exp"
"TRCP",0.925470115658964,"meta","exp"
"WFDP",0.870770310172822,"meta","exp"
"SERC",0.831380812781943,"meta","exp"
"TRCP",0.917902298887231,"meta","exp"
"WFDP",0.936455648207375,"meta","exp"
"SERC",0.798378472386344,"meta","exp"
"TRCP",0.944322385037952,"meta","exp"
"WFDP",0.89475193516322,"meta","exp"
"SERC",0.810855489075157,"meta","exp"
"TRCP",0.926878053016005,"meta","exp"
"WFDP",0.867873684682575,"meta","exp"
"SERC",0.849940557210043,"meta","exp"
"TRCP",0.901050347943227,"meta","exp"
"WFDP",0.871634795889208,"meta","exp"
"SERC",0.792752992858274,"meta","exp"
"TRCP",0.94144899849106,"meta","exp"
"WFDP",0.852091656576187,"meta","exp"
"SERC",0.863442144366017,"meta","exp"
"TRCP",0.970875664484907,"meta","exp"
"WFDP",0.868361878074429,"meta","exp"
"SERC",0.84139943883703,"meta","exp"
"TRCP",0.949350088440856,"meta","exp"
"WFDP",0.839265524302757,"meta","exp"
"SERC",0.840712486041381,"meta","exp"
"TRCP",0.944832908990151,"meta","exp"
"WFDP",0.888040209181364,"meta","exp"
"SERC",0.799606062496744,"meta","exp"
"TRCP",0.928413600503386,"meta","exp"
"WFDP",0.843925046606253,"meta","exp"
"SERC",0.816357216544032,"meta","exp"
"TRCP",0.953182000170467,"meta","exp"
"WFDP",0.864903572662349,"meta","exp"
"SERC",0.795193291828865,"meta","exp"
"TRCP",0.931585863344841,"meta","exp"
"WFDP",0.86713262251189,"meta","exp"
"SERC",0.822948391485249,"meta","exp"
"TRCP",0.98201718150899,"meta","exp"
"WFDP",0.843881554820667,"meta","exp"
"SERC",0.802256286201816,"meta","exp"
"TRCP",0.966399098403978,"meta","exp"
"WFDP",0.873293124685831,"meta","exp"
"SERC",0.814693665711248,"meta","exp"
"TRCP",0.948119749545792,"meta","exp"
"WFDP",0.873264686065466,"meta","exp"
"SERC",0.794015572338428,"meta","exp"
"TRCP",0.966795703690348,"meta","exp"
"WFDP",0.872872419272403,"meta","exp"
"SERC",0.851616229521278,"meta","exp"
"TRCP",0.892180373892426,"meta","exp"
"WFDP",0.86520749111177,"meta","exp"
"SERC",0.799480442143965,"meta","exp"
"TRCP",0.927801263341751,"meta","exp"
"WFDP",0.877632200574015,"meta","exp"
"SERC",0.837999536807022,"meta","exp"
"TRCP",0.949211656397371,"meta","exp"
"WFDP",0.910367707715192,"meta","exp"
"SERC",0.803515066674474,"meta","exp"
"TRCP",0.946237266920107,"meta","exp"
"WFDP",0.890799896947034,"meta","exp"
"SERC",0.837326871667779,"meta","exp"
"TRCP",0.943708322076015,"meta","exp"
"WFDP",0.886458580876088,"meta","exp"
"SERC",0.837997783394217,"meta","exp"
"TRCP",0.954202582414549,"meta","exp"
"WFDP",0.911652515527817,"meta","exp"
"SERC",0.840737226745396,"meta","exp"
"TRCP",0.948448376672495,"meta","exp"
"WFDP",0.880898080554809,"meta","exp"
"SERC",0.777925752537248,"meta","exp"
"TRCP",0.946290007723747,"meta","exp"
"WFDP",0.865947659827501,"meta","exp"
"SERC",0.785419421516307,"meta","exp"
"TRCP",0.941420737525058,"meta","exp"
"WFDP",0.898058097829135,"meta","exp"
"SERC",0.825557253912718,"meta","exp"
"TRCP",0.946585992807936,"meta","exp"
"WFDP",0.873869659591406,"meta","exp"
"SERC",0.804999095573326,"meta","exp"
"TRCP",0.926307479554598,"meta","exp"
"WFDP",0.854453291622392,"meta","exp"
"SERC",0.807820697540697,"meta","exp"
"TRCP",0.924312621277605,"meta","exp"
"WFDP",0.903319701981021,"meta","exp"
"SERC",0.883550152720034,"meta","exp"
"TRCP",0.974932567857715,"meta","exp"
"WFDP",0.89929498979147,"meta","exp"
"SERC",0.800865615504573,"meta","exp"
"TRCP",1.02383816585929,"meta","exp"
"WFDP",0.861888908009318,"meta","exp"
"SERC",0.844604395444552,"meta","exp"
"TRCP",0.965319703695121,"meta","exp"
"WFDP",0.876351994645892,"meta","exp"
"SERC",0.81863373555204,"meta","exp"
"TRCP",0.932878447318727,"meta","exp"
"WFDP",0.892742481267514,"meta","exp"
"SERC",0.829003540343425,"meta","exp"
"TRCP",0.928831753742727,"meta","exp"
"WFDP",0.896615617737296,"meta","exp"
"SERC",0.846117074683907,"meta","exp"
"TRCP",0.915999967281975,"meta","exp"
"WFDP",0.884485914560934,"meta","exp"
"SERC",0.823565036144514,"meta","exp"
"TRCP",0.965669245317618,"meta","exp"
"WFDP",0.84810230786815,"meta","exp"
"SERC",0.851310816760623,"meta","exp"
"TRCP",0.994939403673594,"meta","exp"
"WFDP",0.876188333005559,"meta","exp"
"SERC",0.821101031553176,"meta","exp"
"TRCP",0.959727328086052,"meta","exp"
"WFDP",0.904918180239975,"meta","exp"
"SERC",0.789821052400723,"meta","exp"
"TRCP",0.940866477234897,"meta","exp"
"WFDP",0.832927255596936,"meta","exp"
"SERC",0.835413459689206,"meta","exp"
"TRCP",0.914537792368439,"meta","exp"
"WFDP",0.868451695458057,"meta","exp"
"SERC",0.802039775740786,"meta","exp"
"TRCP",0.907716706152071,"meta","exp"
"WFDP",0.891810187683809,"meta","exp"
"SERC",0.807504004254558,"meta","exp"
"TRCP",0.921930623745583,"meta","exp"
"WFDP",0.891483905033567,"meta","exp"
"SERC",0.787170752280642,"meta","exp"
"TRCP",0.907169406963037,"meta","exp"
"WFDP",0.878993079309231,"meta","exp"
"SERC",0.862658910763772,"meta","exp"
"TRCP",0.984331599644939,"meta","exp"
"WFDP",0.886789877283732,"meta","exp"
"SERC",0.828535723575882,"meta","exp"
"TRCP",0.992667178847738,"meta","exp"
"WFDP",0.868615952436921,"meta","exp"
"SERC",0.834668681122245,"meta","exp"
"TRCP",0.925433622270654,"meta","exp"
"WFDP",0.889560652807309,"meta","exp"
"SERC",0.784323440204115,"meta","exp"
"TRCP",0.935212070818668,"meta","exp"
"WFDP",0.879076174886728,"meta","exp"
"SERC",0.835664250106637,"meta","exp"
"TRCP",0.978976139109037,"meta","exp"
"WFDP",0.834515766246408,"meta","exp"
"SERC",0.842329642188515,"meta","exp"
"TRCP",0.987494215243906,"meta","exp"
"WFDP",0.871536792385054,"meta","exp"
"SERC",0.830424201855801,"meta","exp"
"TRCP",0.937341583415182,"meta","exp"
"WFDP",0.868380324402494,"meta","exp"
"SERC",0.805984872857022,"meta","exp"
"TRCP",0.95656242064516,"meta","exp"
"WFDP",0.866547289052242,"meta","exp"
"SERC",0.821761987236427,"meta","exp"
"TRCP",0.914749314469895,"meta","exp"
"WFDP",0.893914181168217,"meta","exp"
"SERC",0.813345791878703,"meta","exp"
"TRCP",0.905321906706178,"meta","exp"
"WFDP",0.85605327522199,"meta","exp"
"SERC",0.780670889388549,"meta","exp"
"TRCP",0.918199464622644,"meta","exp"
"WFDP",0.888708939306684,"meta","exp"
"SERC",0.813302520888629,"meta","exp"
"TRCP",0.934808020917755,"meta","exp"
"WFDP",0.899409407828626,"meta","exp"
"SERC",0.877728122735683,"meta","exp"
"TRCP",0.94381160035095,"meta","exp"
"WFDP",0.871203512066116,"meta","exp"
"SERC",0.835615841234604,"meta","exp"
"TRCP",0.964247820855848,"meta","exp"
"WFDP",0.89009193665904,"meta","exp"
"SERC",0.831374228973575,"meta","exp"
"TRCP",0.939561533158247,"meta","exp"
"WFDP",0.836181214000699,"meta","exp"
"SERC",0.854832162435794,"meta","exp"
"TRCP",0.952508363646182,"meta","exp"
"WFDP",0.874546022482544,"meta","exp"
"SERC",0.842195023340509,"meta","exp"
"TRCP",0.973701209493204,"meta","exp"
"WFDP",0.882048929402321,"meta","exp"
"SERC",0.834919148099075,"meta","exp"
"TRCP",0.945213228015893,"meta","exp"
"WFDP",0.869860996268083,"meta","exp"
"SERC",0.834934780718896,"meta","exp"
"TRCP",0.946252867706374,"meta","exp"
"WFDP",0.894591467953577,"meta","exp"
"SERC",0.879369176928784,"meta","exp"
"TRCP",0.95851287929972,"meta","exp"
"WFDP",0.871751816741677,"meta","exp"
"SERC",0.788563234683646,"meta","exp"
"TRCP",0.915944803723709,"meta","exp"
"WFDP",0.875658401195275,"meta","exp"
"SERC",0.823315948798665,"meta","exp"
"TRCP",1.00691766964672,"meta","exp"
"WFDP",0.906041062651341,"meta","exp"
"SERC",0.799044295894444,"meta","exp"
"TRCP",0.936428362878867,"meta","exp"
"WFDP",0.862373026225095,"meta","exp"
"SERC",0.802820414885355,"meta","exp"
"TRCP",0.929404070412269,"meta","exp"
"WFDP",0.905421511822689,"meta","exp"
"SERC",0.817724902991087,"meta","exp"
"TRCP",0.923790189644116,"meta","exp"
"WFDP",0.895553404530451,"meta","exp"
"SERC",0.795987019836695,"meta","exp"
"TRCP",0.972422624625443,"meta","exp"
"WFDP",0.897146406383675,"meta","exp"
"SERC",0.853507191402878,"meta","exp"
"TRCP",0.959014448610613,"meta","exp"
"WFDP",0.862633208803516,"meta","exp"
"SERC",0.826568633969705,"meta","exp"
"TRCP",0.960790243603223,"meta","exp"
"WFDP",0.856096960946956,"meta","exp"
"SERC",0.79925043430471,"meta","exp"
"TRCP",0.916330094629169,"meta","exp"
"WFDP",0.850025324743665,"meta","exp"
"SERC",0.82730051677538,"meta","exp"
"TRCP",0.938294399546949,"meta","exp"
"WFDP",0.881777409432582,"meta","exp"
"SERC",0.857074979249647,"meta","exp"
"TRCP",0.975493846971432,"meta","exp"
"WFDP",0.831756896748597,"meta","exp"
"SERC",0.837018911042714,"meta","exp"
"TRCP",0.947635118363909,"meta","exp"
"WFDP",0.855840961360889,"meta","exp"
"SERC",0.815529497424791,"meta","exp"
"TRCP",0.941147961800582,"meta","exp"
"WFDP",0.862114368579028,"meta","exp"
"SERC",0.871127704405509,"meta","exp"
"TRCP",0.94592951281969,"meta","exp"
"WFDP",0.844342397333675,"meta","exp"
"SERC",0.799900156229921,"meta","exp"
"TRCP",0.952926036691452,"meta","exp"
"WFDP",0.870715871656429,"meta","exp"
"SERC",0.809804062431901,"meta","exp"
"TRCP",0.986801224351192,"meta","exp"
"WFDP",0.878010048295247,"meta","exp"
"SERC",0.849504744650067,"meta","exp"
"TRCP",0.899907293297247,"meta","exp"
"WFDP",0.870424204506745,"meta","exp"
"SERC",0.79024015032677,"meta","exp"
"TRCP",0.932932304837547,"meta","exp"
"WFDP",0.880308354857023,"meta","exp"
"SERC",0.830499114648937,"meta","exp"
"TRCP",0.942869692597801,"meta","exp"
"WFDP",0.90222420995493,"meta","exp"
"SERC",0.847141437401747,"meta","exp"
"TRCP",0.944547804660813,"meta","exp"
"WFDP",0.876482147201411,"meta","exp"
"SERC",0.822975213223243,"meta","exp"
"TRCP",0.890689313839203,"meta","exp"
"WFDP",0.900295401563869,"meta","exp"
"SERC",0.846653566486174,"meta","exp"
"TRCP",0.970700177243154,"meta","exp"
"WFDP",0.860148019376266,"meta","exp"
"SERC",0.832316801275492,"meta","exp"
"TRCP",0.952694717631006,"meta","exp"
"WFDP",0.884558935099912,"meta","exp"
"SERC",0.790910943434423,"meta","exp"
"TRCP",0.953237559876674,"meta","exp"
"WFDP",0.899878880495616,"meta","exp"
"SERC",0.81201808565355,"meta","exp"
"TRCP",0.948496186495554,"meta","exp"
"WFDP",0.880803924017506,"meta","exp"
"SERC",0.82261657939757,"meta","exp"
"TRCP",0.948170522173025,"meta","exp"
"WFDP",0.882949787793911,"meta","exp"
"SERC",0.811265263375291,"meta","exp"
"TRCP",0.960481360216524,"meta","exp"
"WFDP",0.870380973838996,"meta","exp"
"SERC",0.835969926918044,"meta","exp"
"TRCP",0.877155336173561,"meta","exp"
"WFDP",0.884338010946007,"meta","exp"
"SERC",0.841264216268845,"meta","exp"
"TRCP",0.982924020920462,"meta","exp"
"WFDP",0.892182356989451,"meta","exp"
"SERC",0.836788709824254,"meta","exp"
"TRCP",0.930848180487682,"meta","exp"
"WFDP",0.858551659436618,"meta","exp"
"SERC",0.82692615346596,"meta","exp"
"TRCP",0.934018242679231,"meta","exp"
"WFDP",0.842375570542463,"meta","exp"
"SERC",0.863371995761111,"meta","exp"
"TRCP",0.952753358772411,"meta","exp"
"WFDP",0.879934741436502,"meta","exp"
"SERC",0.834635281719815,"meta","exp"
"TRCP",0.981440842074665,"meta","exp"
"WFDP",0.881189307908933,"meta","exp"
"SERC",0.815594665569707,"meta","exp"
"TRCP",0.9454205015895,"meta","exp"
"WFDP",0.853459691245094,"meta","exp"
"SERC",0.829841804498951,"meta","exp"
"TRCP",0.976001169702369,"meta","exp"
"WFDP",0.862251280223119,"meta","exp"
"SERC",0.840540392624869,"meta","exp"
"TRCP",0.927175290328381,"meta","exp"
"WFDP",0.875858655159863,"meta","exp"
"SERC",0.824692217486567,"meta","exp"
"TRCP",0.963821328664977,"meta","exp"
"WFDP",0.886405450590245,"meta","exp"
"SERC",0.814328566447304,"meta","exp"
"TRCP",0.906231818833901,"meta","exp"
"WFDP",0.855087420213841,"meta","exp"
"SERC",0.809466026884749,"meta","exp"
"TRCP",0.948299748153319,"meta","exp"
"WFDP",0.847278584890079,"meta","exp"
"SERC",0.816996450431298,"meta","exp"
"TRCP",0.927037248579663,"meta","exp"
"WFDP",0.896917083625056,"meta","exp"
"SERC",0.836512272768354,"meta","exp"
"TRCP",0.950573743645166,"meta","exp"
"WFDP",0.853425627977215,"meta","exp"
"SERC",0.814779089170481,"meta","exp"
"TRCP",0.930040777622759,"meta","exp"
"WFDP",0.856673324419323,"meta","exp"
"SERC",0.832294059517487,"meta","exp"
"TRCP",0.93101071585672,"meta","exp"
"WFDP",0.882442717242431,"meta","exp"
"SERC",0.817893373032194,"meta","exp"
"TRCP",0.918977218082144,"meta","exp"
"WFDP",0.90022133530645,"meta","exp"
"SERC",0.799089498969104,"meta","exp"
"TRCP",0.940442349686917,"meta","exp"
"WFDP",0.920681585778334,"meta","exp"
"SERC",0.816062429894134,"meta","exp"
"TRCP",0.940458303034166,"meta","exp"
"WFDP",0.871451041608737,"meta","exp"
"SERC",0.827910780533898,"meta","exp"
"TRCP",0.963774709652058,"meta","exp"
"WFDP",0.86539921424741,"meta","exp"
"SERC",0.834910373359847,"meta","exp"
"TRCP",0.908117149975058,"meta","exp"
"WFDP",0.850595265686285,"meta","exp"
"SERC",0.80400910047345,"meta","exp"
"TRCP",0.908867514871927,"meta","exp"
"WFDP",0.824160529013768,"meta","exp"
"SERC",0.821001873329187,"meta","exp"
"TRCP",0.966485299703348,"meta","exp"
"WFDP",0.898213159326723,"meta","exp"
"SERC",0.809699490233809,"meta","exp"
"TRCP",0.938723793520043,"meta","exp"
"WFDP",0.872421405339489,"meta","exp"
"SERC",0.832591200160884,"meta","exp"
"TRCP",0.974122032313504,"meta","exp"
"WFDP",0.891633955608724,"meta","exp"
"SERC",0.800649525995045,"meta","exp"
"TRCP",0.931824920240477,"meta","exp"
"WFDP",0.872670387844413,"meta","exp"
"SERC",0.808912896759544,"meta","exp"
"TRCP",0.930743714841236,"meta","exp"
"WFDP",0.872565668023148,"meta","exp"
"SERC",0.850925116187191,"meta","exp"
"TRCP",0.952732301629975,"meta","exp"
"WFDP",0.84213950456171,"meta","exp"
"SERC",0.847124322734449,"meta","exp"
"TRCP",0.954913047686471,"meta","exp"
"WFDP",0.897537072678443,"meta","exp"
"SERC",0.833381872713785,"meta","exp"
"TRCP",0.915312587507012,"meta","exp"
"WFDP",0.874573400976161,"meta","exp"
"SERC",0.80705811932746,"meta","exp"
"TRCP",0.934835773588948,"meta","exp"
"WFDP",0.875037079283202,"meta","exp"
"SERC",0.860065252533797,"meta","exp"
"TRCP",0.944914203858142,"meta","exp"
"WFDP",0.854169263737512,"meta","exp"
"SERC",0.786522759027699,"meta","exp"
"TRCP",0.930798281309427,"meta","exp"
"WFDP",0.899932732147782,"meta","exp"
"SERC",0.826488475871341,"meta","exp"
"TRCP",0.969256371210888,"meta","exp"
"WFDP",0.861818409473387,"meta","exp"
"SERC",0.823119909809861,"meta","exp"
"TRCP",0.93818940691221,"meta","exp"
"WFDP",0.878456033546883,"meta","exp"
"SERC",0.82443003179373,"meta","exp"
"TRCP",0.975782540366455,"meta","exp"
"WFDP",0.876035650481738,"meta","exp"
"SERC",0.822619169246727,"meta","exp"
"TRCP",0.935522140384106,"meta","exp"
"WFDP",0.889831985546982,"meta","exp"
"SERC",0.882963316806231,"meta","exp"
"TRCP",0.91485692052512,"meta","exp"
"WFDP",0.869790483158404,"meta","exp"
"SERC",0.862841379319779,"meta","exp"
"TRCP",0.988569224122458,"meta","exp"
"WFDP",0.905721434067634,"meta","exp"
"SERC",0.839951332375037,"meta","exp"
"TRCP",0.990056395862942,"meta","exp"
"WFDP",0.891560757569324,"meta","exp"
"SERC",0.834753430014306,"meta","exp"
"TRCP",0.959947883169077,"meta","exp"
"WFDP",0.903800336446299,"meta","exp"
"SERC",0.820311600093591,"meta","exp"
"TRCP",0.9478239935602,"meta","exp"
"WFDP",0.884482100390729,"meta","exp"
"SERC",0.797979400170408,"meta","exp"
"TRCP",0.94275587016086,"meta","exp"
"WFDP",0.868562086504339,"meta","exp"
"SERC",0.825974680519761,"meta","exp"
"TRCP",0.935789498172512,"meta","exp"
"WFDP",0.858461269973364,"meta","exp"
"SERC",0.847072898455179,"meta","exp"
"TRCP",0.923720941519949,"meta","exp"
"WFDP",0.8990680061244,"meta","exp"
"SERC",0.821407170215132,"meta","exp"
"TRCP",0.961087505160103,"meta","exp"
"WFDP",0.867542924011128,"meta","exp"
"SERC",0.785602970124446,"meta","exp"
"TRCP",0.943249472652192,"meta","exp"
"WFDP",0.878362811827876,"meta","exp"
"SERC",0.809795206501068,"meta","exp"
"TRCP",0.966846635496526,"meta","exp"
"WFDP",0.879837775057819,"meta","exp"
"SERC",0.844438251633616,"meta","exp"
"TRCP",0.91658042634845,"meta","exp"
"WFDP",0.868287828005365,"meta","exp"
"SERC",0.8360237774596,"meta","exp"
"TRCP",0.96417063015733,"meta","exp"
"WFDP",0.853703672609096,"meta","exp"
"SERC",0.843682514026091,"meta","exp"
"TRCP",0.932376670130976,"meta","exp"
"WFDP",0.893529717122988,"meta","exp"
"SERC",0.823851856071337,"meta","exp"
"TRCP",0.945931819672652,"meta","exp"
"WFDP",0.857123523891069,"meta","exp"
"SERC",0.819360642691823,"meta","exp"
"TRCP",0.889976424780436,"meta","exp"
"WFDP",0.841982784696202,"meta","exp"
"SERC",0.838101868271136,"meta","exp"
"TRCP",0.916194384376706,"meta","exp"
"WFDP",0.868660625727868,"meta","exp"
"SERC",0.855059987048292,"meta","exp"
"TRCP",0.970505648046303,"meta","exp"
"WFDP",0.889762125000984,"meta","exp"
"SERC",0.855235904137837,"meta","exp"
"TRCP",0.925546147005373,"meta","exp"
"WFDP",0.873975156391903,"meta","exp"
"SERC",0.786104943893432,"meta","exp"
"TRCP",0.943096538421383,"meta","exp"
"WFDP",0.848512351875986,"meta","exp"
"SERC",0.827716748064831,"meta","exp"
"TRCP",0.929503000233512,"meta","exp"
"WFDP",0.884907522903586,"meta","exp"
"SERC",0.782142070840105,"meta","exp"
"TRCP",0.922592465257284,"meta","exp"
"WFDP",0.866339458753741,"meta","exp"
"SERC",0.816631915960923,"meta","exp"
"TRCP",0.963630627261322,"meta","exp"
"WFDP",0.856926101079625,"meta","exp"
"SERC",0.839736852664793,"meta","exp"
"TRCP",0.967908653060296,"meta","exp"
"WFDP",0.889178227310412,"meta","exp"
"SERC",0.800675340019986,"meta","exp"
"TRCP",0.901686763741184,"meta","exp"
"WFDP",0.904978218169274,"meta","exp"
"SERC",0.830758380423427,"meta","exp"
"TRCP",0.959253659553752,"meta","exp"
"WFDP",0.865780783541591,"meta","exp"
"SERC",0.840249930641623,"meta","exp"
"TRCP",0.939621558742648,"meta","exp"
"WFDP",0.867680723691171,"meta","exp"
"SERC",0.806043418373699,"meta","exp"
"TRCP",0.95525893745482,"meta","exp"
"WFDP",0.868600956530528,"meta","exp"
"SERC",0.800042458963426,"meta","exp"
"TRCP",0.934907891094681,"meta","exp"
"WFDP",0.874583594152351,"meta","exp"
"SERC",0.841336006803243,"meta","exp"
"TRCP",0.955368701769894,"meta","exp"
"WFDP",0.879115053370113,"meta","exp"
"SERC",0.815936575230875,"meta","exp"
"TRCP",0.93029781054999,"meta","exp"
"WFDP",0.871864118151309,"meta","exp"
"SERC",0.843769247030576,"meta","exp"
"TRCP",0.936585906911173,"meta","exp"
"WFDP",0.871636468124385,"meta","exp"
"SERC",0.82999152607865,"meta","exp"
"TRCP",0.93903773863815,"meta","exp"
"WFDP",0.883688375341201,"meta","exp"
"SERC",0.794469826329868,"meta","exp"
"TRCP",0.945896225414379,"meta","exp"
"WFDP",0.903729948007914,"meta","exp"
"SERC",0.797987335360212,"meta","exp"
